Iteracion,Error
190,3261.39
191,3215.28
192,3190.2
193,3148.56
194,3121.97
195,3085.8
196,3056.76
197,3027.97
198,2997.88
199,2976.9
200,2946.71
201,2931.2
202,2901.7
203,2889.2
204,2862.34
205,2851.29
206,2828.97
207,2818.02
208,2801.6
209,2790.38
210,2780.7
211,2768.87
212,2764.67
213,2751.79
214,2751.27
215,2738.73
216,2741.24
217,2731.66
218,2735.83
219,2730.23
220,2733.42
221,2731.83
222,2732.82
223,2736.09
224,2735.67
225,2743.73
226,2742.44
227,2753.08
228,2751.26
229,2762.28
230,2761.9
231,2772.52
232,2775.18
233,2783.64
234,2789.07
235,2794.21
236,2802.14
237,2804.53
238,2814.84
239,2815.37
240,2826.4
241,2825.61
242,2835.47
243,2834.48
244,2841.98
245,2842.23
246,2846.54
247,2848.53
248,2848.83
249,2852.09
250,2848.45
251,2852.44
252,2846.09
253,2849.79
254,2841.86
255,2843.48
256,2834.89
257,2833.17
258,2825.17
259,2819.78
260,2812.65
261,2802.97
262,2796.07
263,2782.64
264,2776.04
265,2760.58
266,2753.73
267,2737.11
268,2728.61
269,2711.72
270,2701.02
271,2685.32
272,2672.44
273,2658.59
274,2643.26
275,2630.8
276,2613.08
277,2601.65
278,2582.95
279,2572.38
280,2553.95
281,2543.07
282,2525.37
283,2513.02
284,2496.73
285,2482.77
286,2468.42
287,2452.76
288,2439.87
289,2422.6
290,2410.82
291,2393
292,2382.06
293,2364.77
294,2354.16
295,2338.3
296,2327.38
297,2313.4
298,2301.57
299,2289.48
300,2276.61
301,2266.5
302,2253.19
303,2244.91
304,2231.67
305,2224.26
306,2211.33
307,2203.8
308,2191.75
309,2183.66
310,2173.21
311,2164.31
312,2155.48
313,2145.39
314,2137.65
315,2126.33
316,2119.13
317,2107.07
318,2099.93
319,2087.81
320,2080.25
321,2068.79
322,2060.47
323,2050.04
324,2040.52
325,2031.02
326,2020.16
327,2011.46
328,1999.68
329,1991.57
330,1979.4
331,1971.4
332,1959.31
333,1950.82
334,1939.19
335,1929.78
336,1918.79
337,1908.14
338,1897.79
339,1886
340,1876.15
341,1863.19
342,1853.06
343,1838.91
344,1828.11
345,1813.66
346,1802.52
347,1788.81
348,1777.24
349,1764.43
350,1752.08
351,1740.19
352,1727.29
353,1716.51
354,1703.57
355,1693.62
356,1680.78
357,1671
358,1658.48
359,1648.63
360,1636.86
361,1626.72
362,1615.58
363,1604.63
364,1593.92
365,1582.43
366,1572.73
367,1561.48
368,1552.88
369,1542.07
370,1534.05
371,1523.88
372,1516.29
373,1507.35
374,1500.15
375,1492.58
376,1485.41
377,1478.97
378,1471.82
379,1466.56
380,1459.87
381,1455.62
382,1449.37
383,1445.4
384,1439.54
385,1435.7
386,1430.82
387,1427.37
388,1423.88
389,1421.01
390,1419.52
391,1418.63
392,1421.28
393,1425.12
394,1433.62
395,1441.92
396,1451.63
397,1455.67
398,1454.58
399,1444.79
400,1430.97
401,1417.05
402,1407.8
403,1404.9
404,1403.51
405,1401.43
406,1394.21
407,1388.06
408,1382.98
409,1382.43
410,1379.77
411,1375.98
412,1370.89
413,1368.81
414,1368.08
415,1365.67
416,1362.34
417,1359.09
418,1358.83
419,1356.55
420,1354.46
421,1351.3
422,1350.7
423,1348.09
424,1345.34
425,1342.4
426,1340.45
427,1337.73
428,1333.84
429,1330.87
430,1326.58
431,1322.65
432,1317.27
433,1313.42
434,1307.57
435,1302.56
436,1296.34
437,1290.42
438,1283.6
439,1277.07
440,1270.34
441,1262.7
442,1255.78
443,1247.48
444,1239.77
445,1230.94
446,1223.1
447,1213.46
448,1204.71
449,1194.71
450,1184.63
451,1174.06
452,1163.56
453,1152.63
454,1141.31
455,1130.49
456,1118.48
457,1107.46
458,1095.57
459,1084.41
460,1072.34
461,1061.05
462,1048.69
463,1036.91
464,1024.76
465,1012.6
466,1000.56
467,988.143
468,976.028
469,963.368
470,951.487
471,938.896
472,927.245
473,914.903
474,903.234
475,891.103
476,879.515
477,867.777
478,856.305
479,844.957
480,833.286
481,821.964
482,810.099
483,798.763
484,786.987
485,775.8
486,764.116
487,753.083
488,741.643
489,730.823
490,719.991
491,709.414
492,699.142
493,688.698
494,678.638
495,668.293
496,658.371
497,648.154
498,638.378
499,628.164
500,618.387
501,608.245
502,598.515
503,588.783
504,579.24
505,569.978
506,560.618
507,551.656
508,542.52
509,533.85
510,525.066
511,516.73
512,508.237
513,500.062
514,491.686
515,483.517
516,475.306
517,467.199
518,459.255
519,451.239
520,443.527
521,435.672
522,428.238
523,420.733
524,413.655
525,406.564
526,399.788
527,393.03
528,386.484
529,380.037
530,373.719
531,367.56
532,361.373
533,355.372
534,349.246
535,343.422
536,337.531
537,332.018
538,326.497
539,321.274
540,316.098
541,311.116
542,306.287
543,301.573
544,297.069
545,292.579
546,288.283
547,283.953
548,279.847
549,275.756
550,271.927
551,268.144
552,264.597
553,261.112
554,257.827
555,254.663
556,251.665
557,248.837
558,246.084
559,243.5
560,240.895
561,238.479
562,236.032
563,233.81
564,231.58
565,229.552
566,227.55
567,225.705
568,223.959
569,222.321
570,220.844
571,219.399
572,218.123
573,216.813
574,215.673
575,214.498
576,213.492
577,212.474
578,211.579
579,210.695
580,209.876
581,209.122
582,208.4
583,207.795
584,207.182
585,206.695
586,206.159
587,205.731
588,205.251
589,204.858
590,204.426
591,204.027
592,203.589
593,203.117
594,202.632
595,202.092
596,201.589
597,201.023
598,200.506
599,199.9
600,199.317
601,198.63
602,197.935
603,197.139
604,196.293
605,195.355
606,194.337
607,193.262
608,192.11
609,190.942
610,189.698
611,188.445
612,187.096
613,185.72
614,184.237
615,182.712
616,181.088
617,179.409
618,177.646
619,175.819
620,173.938
621,171.999
622,170.04
623,168.028
624,166.001
625,163.9
626,161.766
627,159.546
628,157.297
629,154.985
630,152.664
631,150.312
632,147.962
633,145.609
634,143.264
635,140.939
636,138.622
637,136.334
638,134.046
639,131.784
640,129.518
641,127.273
642,125.028
643,122.806
644,120.598
645,118.421
646,116.28
647,114.181
648,112.136
649,110.135
650,108.19
651,106.278
652,104.413
653,102.575
654,100.779
655,99.0199
656,97.3047
657,95.6419
658,94.0264
659,92.478
660,90.9762
661,89.5478
662,88.16
663,86.8397
664,85.5522
665,84.3204
666,83.1208
667,81.9673
668,80.8549
669,79.7818
670,78.7613
671,77.773
672,76.8468
673,75.947
674,75.1142
675,74.3026
676,73.5547
677,72.8234
678,72.1454
679,71.4832
680,70.8623
681,70.2614
682,69.6896
683,69.1445
684,68.6172
685,68.1243
686,67.6416
687,67.1997
688,66.7628
689,66.3677
690,65.9737
691,65.6174
692,65.2621
693,64.9372
694,64.6158
695,64.3146
696,64.02
697,63.7351
698,63.4626
699,63.1931
700,62.9408
701,62.6829
702,62.4373
703,62.1747
704,61.917
705,61.6409
706,61.3705
707,61.0909
708,60.817
709,60.5394
710,60.2591
711,59.976
712,59.6818
713,59.3876
714,59.0788
715,58.773
716,58.4516
717,58.1335
718,57.8012
719,57.4703
720,57.1282
721,56.7836
722,56.4304
723,56.0692
724,55.7014
725,55.3218
726,54.9375
727,54.5389
728,54.1341
729,53.7129
730,53.2827
731,52.8392
732,52.3888
733,51.9343
734,51.475
735,51.0174
736,50.5512
737,50.087
738,49.6099
739,49.1361
740,48.6517
741,48.1749
742,47.6929
743,47.2196
744,46.7446
745,46.2738
746,45.8015
747,45.3251
748,44.8475
749,44.3608
750,43.8795
751,43.3926
752,42.9213
753,42.4488
754,41.9969
755,41.5442
756,41.111
757,40.6775
758,40.2632
759,39.8533
760,39.4645
761,39.0858
762,38.7283
763,38.3832
764,38.0564
765,37.7411
766,37.4418
767,37.1545
768,36.8864
769,36.6344
770,36.408
771,36.2005
772,36.0216
773,35.8577
774,35.7188
775,35.5849
776,35.4673
777,35.34
778,35.2092
779,35.0347
780,34.8038
781,34.4524
782,33.9398
783,33.183
784,32.129
785,30.7132
786,28.924
787,26.7815
788,24.374
789,21.8316
790,19.3204
791,17.0073
792,15.0386
793,13.5237
794,12.5291
795,12.0812
796,12.1622
797,12.6976
798,13.5333
799,14.4286
800,15.1172
801,15.4381
802,15.4564
803,15.4274
804,15.6582
805,16.3495
806,17.5201
807,18.9554
808,20.2599
809,21.0369
810,21.1701
811,20.9122
812,20.6955
813,20.8493
814,21.4217
815,22.1513
816,22.5807
817,22.3913
818,21.6787
819,20.8976
820,20.4573
821,20.4373
822,20.5289
823,20.3037
824,19.6027
825,18.7051
826,18.021
827,17.7284
828,17.6564
829,17.4557
830,16.9231
831,16.2001
832,15.6135
833,15.3587
834,15.3319
835,15.2257
836,14.8329
837,14.287
838,13.9003
839,13.8273
840,13.8977
841,13.8041
842,13.444
843,13.0576
844,12.9108
845,13.0025
846,13.0503
847,12.8403
848,12.4958
849,12.3195
850,12.3882
851,12.4724
852,12.3239
853,12.0251
854,11.8514
855,11.8963
856,11.956
857,11.8181
858,11.5557
859,11.4134
860,11.4531
861,11.4823
862,11.3221
863,11.08
864,10.9754
865,11.0247
866,11.0103
867,10.8157
868,10.5995
869,10.5571
870,10.611
871,10.5336
872,10.3025
873,10.1529
874,10.1825
875,10.1999
876,10.0331
877,9.82876
878,9.78518
879,9.83051
880,9.75366
881,9.56077
882,9.44506
883,9.46525
884,9.46022
885,9.31057
886,9.13927
887,9.10769
888,9.13413
889,9.02496
890,8.83216
891,8.76592
892,8.79726
893,8.71675
894,8.53432
895,8.44492
896,8.45158
897,8.38638
898,8.22519
899,8.11087
900,8.09382
901,8.05236
902,7.90607
903,7.77008
904,7.74784
905,7.71233
906,7.55296
907,7.41034
908,7.38645
909,7.33172
910,7.17384
911,7.04994
912,7.01259
913,6.94621
914,6.80642
915,6.68056
916,6.63042
917,6.57068
918,6.42602
919,6.30009
920,6.26862
921,6.19771
922,6.04338
923,5.94731
924,5.91434
925,5.81716
926,5.68202
927,5.6014
928,5.55374
929,5.45968
930,5.33336
931,5.25783
932,5.22031
933,5.11695
934,4.99784
935,4.95564
936,4.90698
937,4.78828
938,4.70066
939,4.66067
940,4.58817
941,4.48465
942,4.41272
943,4.37076
944,4.29866
945,4.19735
946,4.1443
947,4.10921
948,4.01798
949,3.93906
950,3.91188
951,3.85342
952,3.76942
953,3.72211
954,3.6881
955,3.62615
956,3.5575
957,3.52044
958,3.48715
959,3.41539
960,3.36096
961,3.34243
962,3.28878
963,3.22358
964,3.19824
965,3.16478
966,3.10518
967,3.06279
968,3.03844
969,2.99912
970,2.94401
971,2.91483
972,2.89391
973,2.83946
974,2.79827
975,2.78594
976,2.7433
977,2.69585
978,2.67683
979,2.64993
980,2.60448
981,2.57213
982,2.55497
983,2.52129
984,2.47672
985,2.46163
986,2.43987
987,2.39227
988,2.36982
989,2.35465
990,2.3127
991,2.28089
992,2.26412
993,2.23561
994,2.19698
995,2.17496
996,2.15861
997,2.11853
998,2.08982
999,2.079
1000,2.04243
1001,2.00993
1002,1.99688
1003,1.96892
1004,1.93613
1005,1.91612
1006,1.89836
1007,1.86577
1008,1.83841
1009,1.82633
1010,1.79518
1011,1.76372
1012,1.75241
1013,1.72443
1014,1.69403
1015,1.67703
1016,1.6553
1017,1.62652
1018,1.60352
1019,1.58851
1020,1.56115
1021,1.53451
1022,1.5233
1023,1.49599
1024,1.47031
1025,1.45743
1026,1.43368
1027,1.41006
1028,1.39287
1029,1.37494
1030,1.35072
1031,1.33071
1032,1.31821
1033,1.2925
1034,1.27448
1035,1.26339
1036,1.23918
1037,1.22327
1038,1.20974
1039,1.19063
1040,1.17265
1041,1.15884
1042,1.14456
1043,1.12334
1044,1.11207
1045,1.09848
1046,1.07622
1047,1.06662
1048,1.05146
1049,1.03342
1050,1.02184
1051,1.00921
1052,0.994115
1053,0.97928
1054,0.970792
1055,0.954473
1056,0.939876
1057,0.933521
1058,0.916171
1059,0.904391
1060,0.895313
1061,0.880507
1062,0.86809
1063,0.857731
1064,0.847344
1065,0.832155
1066,0.824821
1067,0.814348
1068,0.798527
1069,0.792812
1070,0.780612
1071,0.767985
1072,0.760201
1073,0.749797
1074,0.738036
1075,0.727449
1076,0.720516
1077,0.706121
1078,0.697907
1079,0.690996
1080,0.677
1081,0.67066
1082,0.661722
1083,0.650946
1084,0.642314
1085,0.63474
1086,0.624896
1087,0.61414
1088,0.608966
1089,0.59641
1090,0.587553
1091,0.581274
1092,0.5693
1093,0.562178
1094,0.553996
1095,0.545446
1096,0.536071
1097,0.529891
1098,0.521213
1099,0.511564
1100,0.507328
1101,0.496828
1102,0.489962
1103,0.483836
1104,0.474728
1105,0.467997
1106,0.460624
1107,0.453971
1108,0.445118
1109,0.440699
1110,0.432803
1111,0.425413
1112,0.421338
1113,0.412267
1114,0.40709
1115,0.400595
1116,0.394254
1117,0.387979
1118,0.3826
1119,0.376991
1120,0.369738
1121,0.36659
1122,0.358912
1123,0.354465
1124,0.350062
1125,0.34365
1126,0.340044
1127,0.334502
1128,0.330401
1129,0.324624
1130,0.32171
1131,0.315949
1132,0.31182
1133,0.308949
1134,0.302747
1135,0.300839
1136,0.295934
1137,0.292621
1138,0.288883
1139,0.285805
1140,0.282052
1141,0.278571
1142,0.276826
1143,0.27165
1144,0.270956
1145,0.266908
1146,0.264236
1147,0.26227
1148,0.258953
1149,0.25702
1150,0.254129
1151,0.253023
1152,0.249037
1153,0.24887
1154,0.245556
1155,0.243519
1156,0.242805
1157,0.239463
1158,0.238945
1159,0.236421
1160,0.235415
1161,0.232667
1162,0.232412
1163,0.229908
1164,0.228482
1165,0.22832
1166,0.225055
1167,0.225481
1168,0.223087
1169,0.222319
1170,0.220869
1171,0.220332
1172,0.218567
1173,0.21784
1174,0.217466
1175,0.214821
1176,0.216336
1177,0.213655
1178,0.214183
1179,0.213959
1180,0.212921
1181,0.213065
1182,0.213394
1183,0.212249
1184,0.212257
1185,0.213555
1186,0.209971
1187,0.21221
1188,0.210026
1189,0.208328
1190,0.20849
1191,0.207464
1192,0.206704
1193,0.207011
1194,0.209408
1195,0.209111
1196,0.212574
1197,0.214792
1198,0.217574
1199,0.218572
1200,0.221303
1201,0.222214
1202,0.222444
1203,0.223508
1204,0.224238
1205,0.227232
1206,0.225608
1207,0.22996
1208,0.230521
1209,0.231389
1210,0.232358
1211,0.234484
1212,0.236638
1213,0.237282
1214,0.240394
1215,0.242131
1216,0.244968
1217,0.243858
1218,0.247586
1219,0.249328
1220,0.251491
1221,0.252695
1222,0.256735
1223,0.258613
1224,0.25944
1225,0.261475
1226,0.263201
1227,0.268403
1228,0.267247
1229,0.271592
1230,0.273035
1231,0.276005
1232,0.275825
1233,0.278878
1234,0.282324
1235,0.284327
1236,0.285758
1237,0.285898
1238,0.291283
1239,0.291145
1240,0.293847
1241,0.295057
1242,0.298787
1243,0.298877
1244,0.300582
1245,0.301792
1246,0.305893
1247,0.307142
1248,0.306502
1249,0.309976
1250,0.311399
1251,0.314769
1252,0.313717
1253,0.316937
1254,0.317429
1255,0.32147
1256,0.319309
1257,0.322239
1258,0.323655
1259,0.324335
1260,0.325816
1261,0.324779
1262,0.327677
1263,0.327405
1264,0.329235
1265,0.32729
1266,0.33062
1267,0.328381
1268,0.330695
1269,0.329344
1270,0.329876
1271,0.329781
1272,0.329433
1273,0.328939
1274,0.328959
1275,0.328117
1276,0.326194
1277,0.327656
1278,0.324536
1279,0.325794
1280,0.321962
1281,0.322684
1282,0.320401
1283,0.320418
1284,0.316008
1285,0.316521
1286,0.313985
1287,0.312994
1288,0.311127
1289,0.307498
1290,0.308013
1291,0.304909
1292,0.304008
1293,0.299932
1294,0.299837
1295,0.295966
1296,0.296527
1297,0.29127
1298,0.290679
1299,0.287556
1300,0.286328
1301,0.283592
1302,0.281174
1303,0.278149
1304,0.277093
1305,0.27495
1306,0.271656
1307,0.27023
1308,0.266521
1309,0.266449
1310,0.262081
1311,0.260728
1312,0.256909
1313,0.256624
1314,0.252016
1315,0.2517
1316,0.247125
1317,0.246218
1318,0.24291
1319,0.240861
1320,0.23865
1321,0.235848
1322,0.233594
1323,0.230903
1324,0.22923
1325,0.225851
1326,0.224994
1327,0.220804
1328,0.220128
1329,0.216557
1330,0.215823
1331,0.212045
1332,0.210631
1333,0.207212
1334,0.206757
1335,0.20283
1336,0.201467
1337,0.198001
1338,0.196319
1339,0.193912
1340,0.191677
1341,0.189098
1342,0.186464
1343,0.184758
1344,0.182061
1345,0.180547
1346,0.1767
1347,0.175878
1348,0.172106
1349,0.171373
1350,0.16771
1351,0.166284
1352,0.162784
1353,0.161763
1354,0.158436
1355,0.157085
1356,0.153786
1357,0.152115
1358,0.149331
1359,0.147415
1360,0.14509
1361,0.142703
1362,0.140233
1363,0.138046
1364,0.135993
1365,0.13355
1366,0.131794
1367,0.12855
1368,0.127237
1369,0.124274
1370,0.123032
1371,0.119847
1372,0.118401
1373,0.115356
1374,0.114386
1375,0.111438
1376,0.110291
1377,0.107176
1378,0.105859
1379,0.103543
1380,0.102019
1381,0.0997694
1382,0.0980117
1383,0.0957035
1384,0.094248
1385,0.0922936
1386,0.0904872
1387,0.0887423
1388,0.0866701
1389,0.0852125
1390,0.0834376
1391,0.0820264
1392,0.0801228
1393,0.0787082
1394,0.0767162
1395,0.075817
1396,0.073822
1397,0.0730615
1398,0.070888
1399,0.0699853
1400,0.0682214
1401,0.0674713
1402,0.0657684
1403,0.0649672
1404,0.0630428
1405,0.0624439
1406,0.0609154
1407,0.0601616
1408,0.0587544
1409,0.057706
1410,0.0564397
1411,0.0557651
1412,0.0545429
1413,0.0537891
1414,0.0525624
1415,0.0516651
1416,0.0508737
1417,0.0500415
1418,0.0493116
1419,0.0483188
1420,0.0475214
1421,0.0466697
1422,0.0461681
1423,0.0452252
1424,0.0447638
1425,0.0436035
1426,0.0433124
1427,0.0423902
1428,0.0421327
1429,0.0412021
1430,0.0407665
1431,0.0398681
1432,0.0396947
1433,0.0388666
1434,0.0387037
1435,0.0377608
1436,0.0374635
1437,0.0367838
1438,0.0365933
1439,0.0359614
1440,0.0357006
1441,0.0348787
1442,0.0347342
1443,0.0341037
1444,0.0339887
1445,0.0334509
1446,0.0330812
1447,0.0325758
1448,0.0323407
1449,0.0319482
1450,0.0317638
1451,0.0312789
1452,0.0309025
1453,0.0305778
1454,0.0302576
1455,0.0300713
1456,0.029691
1457,0.0293542
1458,0.029
1459,0.0287579
1460,0.0284942
1461,0.0283285
1462,0.0278888
1463,0.0277141
1464,0.027309
1465,0.0272529
1466,0.0269252
1467,0.0268219
1468,0.0263741
1469,0.026309
1470,0.0259011
1471,0.0259571
1472,0.0254974
1473,0.0254537
1474,0.024978
1475,0.0249712
1476,0.0246015
1477,0.0246101
1478,0.0241868
1479,0.0241533
1480,0.0237469
1481,0.0237769
1482,0.0234227
1483,0.0234377
1484,0.023059
1485,0.0230511
1486,0.0227043
1487,0.0227324
1488,0.0224009
1489,0.0224145
1490,0.0220756
1491,0.0220867
1492,0.0217802
1493,0.0217812
1494,0.0214988
1495,0.0214693
1496,0.0212261
1497,0.0211874
1498,0.0209528
1499,0.0209036
1500,0.0206699
1501,0.0206363
1502,0.020425
1503,0.0203647
1504,0.020155
1505,0.020066
1506,0.0198892
1507,0.0198134
1508,0.0196256
1509,0.019524
1510,0.0193256
1511,0.0192307
1512,0.0190967
1513,0.0189783
1514,0.0188505
1515,0.018672
1516,0.0185529
1517,0.0184112
1518,0.0183127
1519,0.0181608
1520,0.0180159
1521,0.0178241
1522,0.0177169
1523,0.017544
1524,0.0174677
1525,0.0172532
1526,0.0171202
1527,0.0169169
1528,0.0167929
1529,0.0166267
1530,0.0165168
1531,0.0162844
1532,0.0161796
1533,0.015935
1534,0.0158615
1535,0.0156495
1536,0.0155502
1537,0.0153182
1538,0.0151986
1539,0.014969
1540,0.0148806
1541,0.0146382
1542,0.0145457
1543,0.0142914
1544,0.0141851
1545,0.0139694
1546,0.0138666
1547,0.0136572
1548,0.0135686
1549,0.0133385
1550,0.0132728
1551,0.0130442
1552,0.0129951
1553,0.0127849
1554,0.0127324
1555,0.0125374
1556,0.0124904
1557,0.0123029
1558,0.0122945
1559,0.0121261
1560,0.0121346
1561,0.0119927
1562,0.0120012
1563,0.0119027
1564,0.0119395
1565,0.0118721
1566,0.0119389
1567,0.0118544
1568,0.0119406
1569,0.0118638
1570,0.0119498
1571,0.0118768
1572,0.0119065
1573,0.0117828
1574,0.0117652
1575,0.0115887
1576,0.0115666
1577,0.0113372
1578,0.0112875
1579,0.0110771
1580,0.0110704
1581,0.0110259
1582,0.0111916
1583,0.0113718
1584,0.0118093
1585,0.0122454
1586,0.0130239
1587,0.0136915
1588,0.0146032
1589,0.0151827
1590,0.015703
1591,0.0156804
1592,0.0153879
1593,0.014548
1594,0.0136015
1595,0.012333
1596,0.011274
1597,0.0101493
1598,0.00936112
1599,0.00862965
1600,0.00817329
1601,0.00777711
1602,0.00758023
1603,0.00740569
1604,0.0074208
1605,0.00742576
1606,0.00760791
1607,0.00772345
1608,0.00793031
1609,0.00798423
1610,0.00803478
1611,0.00789507
1612,0.00779347
1613,0.00757539
1614,0.00752713
1615,0.00746111
1616,0.00760446
1617,0.00772108
1618,0.00790953
1619,0.00796198
1620,0.00799102
1621,0.00790732
1622,0.00794465
1623,0.00799572
1624,0.00826804
1625,0.00849909
1626,0.00878044
1627,0.00885597
1628,0.00885361
1629,0.00874458
1630,0.00872877
1631,0.00876931
1632,0.00896866
1633,0.0090794
1634,0.00918205
1635,0.00905875
1636,0.0089461
1637,0.00879707
1638,0.00877417
1639,0.00877466
1640,0.00879696
1641,0.00873944
1642,0.00867461
1643,0.00858997
1644,0.00855908
1645,0.00849539
1646,0.00839931
1647,0.00825642
1648,0.00815925
1649,0.00813337
1650,0.00818393
1651,0.00816234
1652,0.00806294
1653,0.00787717
1654,0.0077662
1655,0.00777663
1656,0.00782962
1657,0.00784264
1658,0.00771071
1659,0.00759292
1660,0.00754456
1661,0.00760239
1662,0.0076192
1663,0.00752594
1664,0.00737465
1665,0.00732875
1666,0.00737758
1667,0.00744966
1668,0.00734594
1669,0.00718736
1670,0.00705528
1671,0.00710121
1672,0.00714344
1673,0.00711867
1674,0.00694438
1675,0.00683119
1676,0.00676054
1677,0.00676437
1678,0.00668185
1679,0.00661384
1680,0.00651599
1681,0.00646657
1682,0.00632414
1683,0.00623917
1684,0.00615648
1685,0.00618835
1686,0.00608031
1687,0.00594652
1688,0.00577394
1689,0.00577709
1690,0.0057672
1691,0.00570282
1692,0.0055199
1693,0.00543616
1694,0.00541172
1695,0.00540462
1696,0.00527646
1697,0.00518633
1698,0.0051271
1699,0.00513096
1700,0.00503058
1701,0.00496416
1702,0.00489393
1703,0.00488993
1704,0.0048034
1705,0.0047445
1706,0.00469272
1707,0.00466796
1708,0.00457841
1709,0.00451207
1710,0.00449316
1711,0.00449238
1712,0.0043979
1713,0.00430569
1714,0.00427884
1715,0.00430473
1716,0.00424077
1717,0.00414655
1718,0.00409182
1719,0.00410029
1720,0.00405482
1721,0.00399076
1722,0.00394373
1723,0.00391218
1724,0.00385908
1725,0.00380927
1726,0.00380543
1727,0.0037561
1728,0.00367798
1729,0.00362857
1730,0.00364804
1731,0.00361621
1732,0.00352725
1733,0.00346882
1734,0.0034856
1735,0.00345855
1736,0.00340044
1737,0.00335054
1738,0.00334256
1739,0.0032947
1740,0.00326165
1741,0.00324528
1742,0.00322468
1743,0.00315131
1744,0.0031356
1745,0.00312532
1746,0.00309942
1747,0.00302388
1748,0.00302541
1749,0.00301555
1750,0.00296859
1751,0.00291194
1752,0.00291832
1753,0.00289472
1754,0.00284884
1755,0.00281138
1756,0.00281449
1757,0.0027647
1758,0.00272957
1759,0.00271342
1760,0.0026923
1761,0.00263981
1762,0.0026258
1763,0.00260719
1764,0.00256076
1765,0.00251715
1766,0.00253011
1767,0.00249797
1768,0.00243676
1769,0.00241372
1770,0.00241201
1771,0.00237578
1772,0.00233015
1773,0.00231705
1774,0.00228939
1775,0.0022538
1776,0.0022407
1777,0.00221189
1778,0.00216646
1779,0.00216046
1780,0.00215456
1781,0.0021097
1782,0.00206685
1783,0.00207659
1784,0.00206199
1785,0.00202037
1786,0.00200114
1787,0.00199237
1788,0.00196477
1789,0.00195654
1790,0.00193676
1791,0.00191174
1792,0.00189519
1793,0.00190544
1794,0.00186948
1795,0.00184219
1796,0.00185026
1797,0.00184621
1798,0.0018119
1799,0.00180552
1800,0.00179964
1801,0.001786
1802,0.00177615
1803,0.00177197
1804,0.00175191
1805,0.00174905
1806,0.00175345
1807,0.00172494
1808,0.00171558
1809,0.00172658
1810,0.00171141
1811,0.00169122
1812,0.0016916
1813,0.00168438
1814,0.00166813
1815,0.00166684
1816,0.00166115
1817,0.0016414
1818,0.00164566
1819,0.00163455
1820,0.0016169
1821,0.00161922
1822,0.00161685
1823,0.00159475
1824,0.00159711
1825,0.00159017
1826,0.00157417
1827,0.00156447
1828,0.00157196
1829,0.00154836
1830,0.00154513
1831,0.00154003
1832,0.00152451
1833,0.00151858
1834,0.00151652
1835,0.00149558
1836,0.00149586
1837,0.00149169
1838,0.00146935
1839,0.0014604
1840,0.0014644
1841,0.00144663
1842,0.00143269
1843,0.00143227
1844,0.00141562
